,GC=F,DX-Y.NYB,CL=F,CPI
2013-08-27,1420.5999755859375,81.16999816894531,109.01000213623047,233.456
2013-08-28,1419.0,81.41999816894531,110.0999984741211,233.456
2013-08-29,1412.9000244140625,81.94999694824219,108.80000305175781,233.456
2013-08-30,1396.0999755859375,82.08999633789062,107.6500015258789,233.456
2013-09-03,1412.0,82.36000061035156,108.54000091552734,233.544
2013-09-04,1389.9000244140625,82.16999816894531,107.2300033569336,233.544
2013-09-05,1373.0999755859375,82.62999725341797,108.37000274658203,233.544
2013-09-06,1386.699951171875,82.1500015258789,110.52999877929688,233.544
2013-09-09,1386.800048828125,81.79000091552734,109.5199966430664,233.544
2013-09-10,1364.0999755859375,81.81999969482422,107.38999938964844,233.544
2013-09-11,1363.9000244140625,81.5199966430664,107.55999755859375,233.544
2013-09-12,1330.4000244140625,81.48999786376953,108.5999984741211,233.544
2013-09-13,1308.4000244140625,81.44999694824219,108.20999908447266,233.544
2013-09-16,1317.9000244140625,81.25,106.58999633789062,233.544
2013-09-17,1309.5,81.16999816894531,105.41999816894531,233.544
2013-09-18,1307.800048828125,80.23999786376953,108.06999969482422,233.544
2013-09-19,1369.4000244140625,80.36000061035156,106.38999938964844,233.544
2013-09-20,1332.5,80.44000244140625,104.68000030517578,233.544
2013-09-23,1326.9000244140625,80.44999694824219,103.58999633789062,233.544
2013-09-24,1316.0,80.55999755859375,103.12999725341797,233.544
2013-09-25,1335.9000244140625,80.33000183105469,102.66000366210938,233.544
2013-09-26,1323.5999755859375,80.5199966430664,103.02999877929688,233.544
2013-09-27,1338.4000244140625,80.2699966430664,102.87000274658203,233.544
2013-09-30,1326.5,80.22000122070312,102.33000183105469,233.544
2013-10-01,1286.0,80.0999984741211,102.04000091552734,233.669
2013-10-02,1320.5999755859375,79.87999725341797,104.0999984741211,233.669
2013-10-03,1317.4000244140625,79.7699966430664,103.30999755859375,233.669
2013-10-04,1309.699951171875,80.12000274658203,103.83999633789062,233.669
2013-10-07,1324.800048828125,79.94000244140625,103.02999877929688,233.669
2013-10-08,1324.199951171875,80.05999755859375,103.48999786376953,233.669
2013-10-09,1306.9000244140625,80.37000274658203,101.61000061035156,233.669
2013-10-10,1296.5999755859375,80.41999816894531,103.01000213623047,233.669
2013-10-11,1268.0,80.36000061035156,102.0199966430664,233.669
2013-10-14,1276.4000244140625,80.26000213623047,102.41000366210938,233.669
2013-10-15,1273.0,80.4800033569336,101.20999908447266,233.669
2013-10-16,1282.0,80.5,102.29000091552734,233.669
2013-10-17,1322.699951171875,79.6500015258789,100.66999816894531,233.669
2013-10-18,1314.4000244140625,79.63999938964844,100.80999755859375,233.669
2013-10-21,1315.699951171875,79.68000030517578,99.22000122070312,233.669
2013-10-22,1342.5,79.23999786376953,97.80000305175781,233.669
2013-10-23,1333.9000244140625,79.26000213623047,96.86000061035156,233.669
2013-10-24,1350.199951171875,79.19000244140625,97.11000061035156,233.669
2013-10-25,1352.4000244140625,79.18000030517578,97.8499984741211,233.669
2013-10-28,1352.0,79.25,98.68000030517578,233.669
2013-10-29,1345.199951171875,79.62999725341797,98.19999694824219,233.669
2013-10-30,1349.0,79.75,96.7699966430664,233.669
2013-10-31,1323.5999755859375,80.19999694824219,96.37999725341797,233.669
2013-11-01,1313.0999755859375,80.7300033569336,94.61000061035156,234.1
2013-11-04,1314.5999755859375,80.55000305175781,94.62000274658203,234.1
2013-11-05,1308.0,80.70999908447266,93.37000274658203,234.1
2013-11-06,1317.699951171875,80.4800033569336,94.80000305175781,234.1
2013-11-07,1308.4000244140625,80.81999969482422,94.19999694824219,234.1
2013-11-08,1284.5,81.20999908447266,94.5999984741211,234.1
2013-11-11,1281.0,81.08999633789062,95.13999938964844,234.1
2013-11-12,1271.0999755859375,81.19000244140625,93.04000091552734,234.1
2013-11-13,1268.300048828125,80.93000030517578,93.87999725341797,234.1
2013-11-14,1286.199951171875,80.9800033569336,93.76000213623047,234.1
2013-11-15,1287.300048828125,80.83999633789062,93.83999633789062,234.1
2013-11-18,1272.199951171875,80.83000183105469,93.02999877929688,234.1
2013-11-19,1273.4000244140625,80.69999694824219,93.33999633789062,234.1
2013-11-20,1257.9000244140625,81.11000061035156,93.33000183105469,234.1
2013-11-21,1243.5,81.05000305175781,95.44000244140625,234.1
2013-11-22,1244.0,80.70999908447266,94.83999633789062,234.1
2013-11-25,1241.0999755859375,80.91999816894531,94.08999633789062,234.1
2013-11-26,1241.4000244140625,80.61000061035156,93.68000030517578,234.1
2013-11-27,1237.800048828125,80.73999786376953,92.30000305175781,234.1
2013-11-29,1250.5999755859375,80.68000030517578,92.72000122070312,234.1
2013-12-02,1222.300048828125,80.91000366210938,93.81999969482422,234.719
2013-12-03,1221.699951171875,80.62000274658203,96.04000091552734,234.719
2013-12-04,1248.199951171875,80.62999725341797,97.19999694824219,234.719
2013-12-05,1233.199951171875,80.2699966430664,97.37999725341797,234.719
2013-12-06,1230.300048828125,80.2699966430664,97.6500015258789,234.719
2013-12-09,1235.300048828125,80.12999725341797,97.33999633789062,234.719
2013-12-10,1262.4000244140625,79.97000122070312,98.51000213623047,234.719
2013-12-11,1258.5,79.88999938964844,97.44000244140625,234.719
2013-12-12,1226.0,80.19999694824219,97.5,234.719
2013-12-13,1235.699951171875,80.20999908447266,96.5999984741211,234.719
2013-12-16,1245.5,80.06999969482422,97.4800033569336,234.719
2013-12-17,1231.199951171875,80.05999755859375,97.22000122070312,234.719
2013-12-18,1236.0999755859375,80.11000061035156,97.80000305175781,234.719
2013-12-19,1195.0,80.62999725341797,98.7699966430664,234.719
2013-12-20,1205.0999755859375,80.58000183105469,99.31999969482422,234.719
2013-12-23,1198.4000244140625,80.44999694824219,98.91000366210938,234.719
2013-12-24,1205.0999755859375,80.52999877929688,99.22000122070312,234.719
2013-12-26,1214.0999755859375,80.4800033569336,99.55000305175781,234.719
2013-12-27,1216.0999755859375,80.38999938964844,100.31999969482422,234.719
2013-12-30,1203.0999755859375,80.0,99.29000091552734,234.719
2013-12-31,1201.9000244140625,80.04000091552734,98.41999816894531,234.719
2014-01-02,1225.0,80.62999725341797,95.44000244140625,235.288
2014-01-03,1238.4000244140625,80.79000091552734,93.95999908447266,235.288
2014-01-06,1237.800048828125,80.6500015258789,93.43000030517578,235.288
2014-01-07,1229.4000244140625,80.83000183105469,93.66999816894531,235.288
2014-01-08,1225.300048828125,81.04000091552734,92.33000183105469,235.288
2014-01-09,1229.300048828125,81.01000213623047,91.66000366210938,235.288
2014-01-10,1246.699951171875,80.66000366210938,92.72000122070312,235.288
2014-01-13,1250.9000244140625,80.51000213623047,91.80000305175781,235.288
2014-01-14,1245.199951171875,80.61000061035156,92.58999633789062,235.288
2014-01-15,1238.0999755859375,81.0,94.16999816894531,235.288
2014-01-16,1240.0,80.9000015258789,93.95999908447266,235.288
2014-01-17,1251.699951171875,81.26000213623047,94.37000274658203,235.288
2014-01-21,1242.300048828125,81.0999984741211,94.98999786376953,235.288
2014-01-22,1239.0,81.16999816894531,96.7300033569336,235.288
2014-01-23,1262.5999755859375,80.44000244140625,97.31999969482422,235.288
2014-01-24,1264.5,80.45999908447266,96.63999938964844,235.288
2014-01-27,1263.5999755859375,80.5,95.72000122070312,235.288
2014-01-28,1251.0,80.56999969482422,97.41000366210938,235.288
2014-01-29,1262.199951171875,80.51000213623047,97.36000061035156,235.288
2014-01-30,1242.199951171875,81.08999633789062,98.2300033569336,235.288
2014-01-31,1240.0999755859375,81.2699966430664,97.48999786376953,235.288
2014-02-03,1260.4000244140625,81.01000213623047,96.43000030517578,235.547
2014-02-04,1251.699951171875,81.12000274658203,97.19000244140625,235.547
2014-02-05,1257.300048828125,81.02999877929688,97.37999725341797,235.547
2014-02-06,1257.5999755859375,80.88999938964844,97.83999633789062,235.547
2014-02-07,1263.300048828125,80.69000244140625,99.87999725341797,235.547
2014-02-10,1274.800048828125,80.66999816894531,100.05999755859375,235.547
2014-02-11,1290.0999755859375,80.62999725341797,99.94000244140625,235.547
2014-02-12,1295.300048828125,80.68000030517578,100.37000274658203,235.547
2014-02-13,1300.4000244140625,80.29000091552734,100.3499984741211,235.547
2014-02-14,1319.0,80.12999725341797,100.30000305175781,235.547
2014-02-18,1324.699951171875,80.01000213623047,102.43000030517578,235.547
2014-02-19,1320.5999755859375,80.16999816894531,103.30999755859375,235.547
2014-02-20,1317.0999755859375,80.29000091552734,102.91999816894531,235.547
2014-02-21,1323.9000244140625,80.23999786376953,102.19999694824219,235.547
2014-02-24,1338.300048828125,80.20999908447266,102.81999969482422,235.547
2014-02-25,1343.0,80.1500015258789,101.83000183105469,235.547
2014-02-26,1328.199951171875,80.41000366210938,102.58999633789062,235.547
2014-02-27,1331.5999755859375,80.29000091552734,102.4000015258789,235.547
2014-02-28,1321.4000244140625,79.77999877929688,102.58999633789062,235.547
2014-03-03,1350.0999755859375,80.06999969482422,104.91999816894531,236.028
2014-03-04,1337.800048828125,80.16000366210938,103.33000183105469,236.028
2014-03-05,1340.199951171875,80.11000061035156,101.44999694824219,236.028
2014-03-06,1351.699951171875,79.68000030517578,101.55999755859375,236.028
2014-03-07,1338.0999755859375,79.72000122070312,102.58000183105469,236.028
2014-03-10,1341.4000244140625,79.75,101.12000274658203,236.028
2014-03-11,1346.5,79.7699966430664,100.02999877929688,236.028
2014-03-12,1370.300048828125,79.61000061035156,97.98999786376953,236.028
2014-03-13,1372.199951171875,79.62000274658203,98.19999694824219,236.028
2014-03-14,1379.0,79.44000244140625,98.88999938964844,236.028
2014-03-17,1372.9000244140625,79.38999938964844,98.08000183105469,236.028
2014-03-18,1359.0,79.41000366210938,99.69999694824219,236.028
2014-03-19,1341.4000244140625,79.98999786376953,100.37000274658203,236.028
2014-03-20,1330.5,80.20999908447266,99.43000030517578,236.028
2014-03-21,1336.0,80.11000061035156,99.45999908447266,236.028
2014-03-24,1311.199951171875,79.93000030517578,99.5999984741211,236.028
2014-03-25,1311.4000244140625,79.94000244140625,99.19000244140625,236.028
2014-03-26,1303.4000244140625,79.9800033569336,100.26000213623047,236.028
2014-03-27,1294.699951171875,80.11000061035156,101.27999877929688,236.028
2014-03-28,1293.800048828125,80.18000030517578,101.66999816894531,236.028
2014-03-31,1283.4000244140625,80.0999984741211,101.58000183105469,236.028
2014-04-01,1279.5999755859375,80.08000183105469,99.73999786376953,236.468
2014-04-02,1290.5,80.22000122070312,99.62000274658203,236.468
2014-04-03,1284.4000244140625,80.47000122070312,100.29000091552734,236.468
2014-04-04,1303.199951171875,80.41999816894531,101.13999938964844,236.468
2014-04-07,1298.0,80.22000122070312,100.44000244140625,236.468
2014-04-08,1308.699951171875,79.75,102.55999755859375,236.468
2014-04-09,1305.5,79.4800033569336,103.5999984741211,236.468
2014-04-10,1320.0999755859375,79.37999725341797,103.4000015258789,236.468
2014-04-11,1318.699951171875,79.44999694824219,103.73999786376953,236.468
2014-04-14,1327.199951171875,79.7300033569336,104.05000305175781,236.468
2014-04-15,1300.0,79.80000305175781,103.75,236.468
2014-04-16,1303.0999755859375,79.81999969482422,103.76000213623047,236.468
2014-04-17,1293.4000244140625,79.83000183105469,104.30000305175781,236.468
2014-04-21,1288.0,79.94999694824219,104.37000274658203,236.468
2014-04-22,1280.5999755859375,79.91000366210938,102.12999725341797,236.468
2014-04-23,1284.199951171875,79.86000061035156,101.44000244140625,236.468
2014-04-24,1290.5,79.80000305175781,101.94000244140625,236.468
2014-04-25,1300.699951171875,79.7699966430664,100.5999984741211,236.468
2014-04-28,1298.9000244140625,79.68000030517578,100.83999633789062,236.468
2014-04-29,1296.0,79.80999755859375,101.27999877929688,236.468
2014-04-30,1295.5999755859375,79.48999786376953,99.73999786376953,236.468
2014-05-01,1283.0999755859375,79.52999877929688,99.41999816894531,236.918
2014-05-02,1302.5999755859375,79.5199966430664,99.76000213623047,236.918
2014-05-05,1309.0,79.48999786376953,99.4800033569336,236.918
2014-05-06,1308.300048828125,79.13999938964844,99.5,236.918
2014-05-07,1288.5999755859375,79.22000122070312,100.7699966430664,236.918
2014-05-08,1287.4000244140625,79.43000030517578,100.26000213623047,236.918
2014-05-09,1287.300048828125,79.9000015258789,99.98999786376953,236.918
2014-05-12,1295.5999755859375,79.9000015258789,100.58999633789062,236.918
2014-05-13,1294.5999755859375,80.13999938964844,101.69999694824219,236.918
2014-05-14,1305.699951171875,80.06999969482422,102.37000274658203,236.918
2014-05-15,1293.5,80.0,101.5,236.918
2014-05-16,1293.300048828125,80.04000091552734,102.0199966430664,236.918
2014-05-19,1293.699951171875,79.98999786376953,102.61000061035156,236.918
2014-05-20,1294.5,80.04000091552734,102.44000244140625,236.918
2014-05-21,1288.0,80.0999984741211,104.06999969482422,236.918
2014-05-22,1294.9000244140625,80.25,103.73999786376953,236.918
2014-05-23,1291.5999755859375,80.38999938964844,104.3499984741211,236.918
2014-05-27,1265.4000244140625,80.3499984741211,104.11000061035156,236.918
2014-05-28,1259.300048828125,80.56999969482422,102.72000122070312,236.918
2014-05-29,1256.300048828125,80.48999786376953,103.58000183105469,236.918
2014-05-30,1245.5999755859375,80.37000274658203,102.70999908447266,236.918
2014-06-02,1243.699951171875,80.63999938964844,102.47000122070312,237.231
2014-06-03,1244.300048828125,80.55000305175781,102.66000366210938,237.231
2014-06-04,1244.0,80.66999816894531,102.63999938964844,237.231
2014-06-05,1253.0,80.37000274658203,102.4800033569336,237.231
2014-06-06,1252.0999755859375,80.41000366210938,102.66000366210938,237.231
2014-06-09,1253.5,80.6500015258789,104.41000366210938,237.231
2014-06-10,1259.800048828125,80.81999969482422,104.3499984741211,237.231
2014-06-11,1260.800048828125,80.79000091552734,104.4000015258789,237.231
2014-06-12,1273.5999755859375,80.58000183105469,106.52999877929688,237.231
2014-06-13,1273.699951171875,80.58000183105469,106.91000366210938,237.231
2014-06-16,1274.9000244140625,80.47000122070312,106.9000015258789,237.231
2014-06-17,1271.699951171875,80.62999725341797,106.36000061035156,237.231
2014-06-18,1272.4000244140625,80.58000183105469,105.97000122070312,237.231
2014-06-19,1313.699951171875,80.31999969482422,106.43000030517578,237.231
2014-06-20,1316.199951171875,80.37000274658203,107.26000213623047,237.231
2014-06-23,1318.0,80.26000213623047,106.16999816894531,237.231
2014-06-24,1320.9000244140625,80.33000183105469,106.02999877929688,237.231
2014-06-25,1322.199951171875,80.22000122070312,106.5,237.231
2014-06-26,1316.0999755859375,80.2300033569336,105.83999633789062,237.231
2014-06-27,1319.0,80.04000091552734,105.73999786376953,237.231
2014-06-30,1321.800048828125,79.77999877929688,105.37000274658203,237.231
2014-07-01,1326.4000244140625,79.81999969482422,105.33999633789062,237.498
2014-07-02,1330.699951171875,79.95999908447266,104.4800033569336,237.498
2014-07-03,1320.4000244140625,80.20999908447266,104.05999755859375,237.498
2014-07-07,1316.5,80.22000122070312,103.52999877929688,237.498
2014-07-08,1316.0,80.18000030517578,103.4000015258789,237.498
2014-07-09,1323.800048828125,79.98999786376953,102.29000091552734,237.498
2014-07-10,1338.699951171875,80.12999725341797,102.93000030517578,237.498
2014-07-11,1337.0,80.19000244140625,100.83000183105469,237.498
2014-07-14,1306.300048828125,80.19000244140625,100.91000366210938,237.498
2014-07-15,1296.9000244140625,80.38999938964844,99.95999908447266,237.498
2014-07-16,1299.5999755859375,80.55999755859375,101.19999694824219,237.498
2014-07-17,1316.699951171875,80.5199966430664,103.19000244140625,237.498
2014-07-18,1309.199951171875,80.5199966430664,103.12999725341797,237.498
2014-07-21,1313.699951171875,80.55999755859375,104.58999633789062,237.498
2014-07-22,1306.0999755859375,80.77999877929688,104.41999816894531,237.498
2014-07-23,1304.5,80.80999755859375,103.12000274658203,237.498
2014-07-24,1290.5999755859375,80.87000274658203,102.06999969482422,237.498
2014-07-25,1303.0999755859375,81.02999877929688,102.08999633789062,237.498
2014-07-28,1303.300048828125,81.02999877929688,101.66999816894531,237.498
2014-07-29,1298.300048828125,81.20999908447266,100.97000122070312,237.498
2014-07-30,1294.9000244140625,81.41999816894531,100.2699966430664,237.498
2014-07-31,1281.300048828125,81.45999908447266,98.16999816894531,237.498
2014-08-01,1293.5999755859375,81.30000305175781,97.87999725341797,237.46
2014-08-04,1287.699951171875,81.33000183105469,98.29000091552734,237.46
2014-08-05,1284.0,81.5199966430664,97.37999725341797,237.46
2014-08-06,1306.699951171875,81.44000244140625,96.91999816894531,237.46
2014-08-07,1310.800048828125,81.5199966430664,97.33999633789062,237.46
2014-08-08,1308.9000244140625,81.38999938964844,97.6500015258789,237.46
2014-08-11,1308.5,81.47000122070312,98.08000183105469,237.46
2014-08-12,1308.800048828125,81.5,97.37000274658203,237.46
2014-08-13,1312.800048828125,81.5999984741211,97.58999633789062,237.46
2014-08-14,1313.9000244140625,81.58999633789062,95.58000183105469,237.46
2014-08-15,1304.5,81.41999816894531,97.3499984741211,237.46
2014-08-18,1297.699951171875,81.58000183105469,96.41000366210938,237.46
2014-08-19,1295.0999755859375,81.87999725341797,94.4800033569336,237.46
2014-08-20,1293.4000244140625,82.25,96.06999969482422,237.46
2014-08-21,1273.699951171875,82.1500015258789,93.95999908447266,237.46
2014-08-22,1278.5999755859375,82.33999633789062,93.6500015258789,237.46
2014-08-25,1277.300048828125,82.55000305175781,93.3499984741211,237.46
2014-08-26,1283.800048828125,82.6500015258789,93.86000061035156,237.46
2014-08-27,1281.9000244140625,82.43000030517578,93.87999725341797,237.46
2014-08-28,1288.699951171875,82.4800033569336,94.55000305175781,237.46
2014-08-29,1285.800048828125,82.75,95.95999908447266,237.46
2014-09-02,1263.699951171875,82.98999786376953,92.87999725341797,237.477
2014-09-03,1268.9000244140625,82.87000274658203,95.54000091552734,237.477
2014-09-04,1265.0999755859375,83.81999969482422,94.44999694824219,237.477
2014-09-05,1265.800048828125,83.76000213623047,93.29000091552734,237.477
2014-09-08,1252.699951171875,84.2300033569336,92.66000366210938,237.477
2014-09-09,1246.800048828125,84.27999877929688,92.75,237.477
2014-09-10,1243.5,84.25,91.66999816894531,237.477
2014-09-11,1237.4000244140625,84.30000305175781,92.83000183105469,237.477
2014-09-12,1229.9000244140625,84.23999786376953,92.2699966430664,237.477
2014-09-15,1233.5999755859375,84.26000213623047,92.91999816894531,237.477
2014-09-16,1235.199951171875,84.06999969482422,94.87999725341797,237.477
2014-09-17,1234.4000244140625,84.69999694824219,94.41999816894531,237.477
2014-09-18,1225.699951171875,84.31999969482422,93.06999969482422,237.477
2014-09-19,1215.300048828125,84.80000305175781,92.41000366210938,237.477
2014-09-22,1216.800048828125,84.66999816894531,91.5199966430664,237.477
2014-09-23,1221.0,84.66000366210938,91.55999755859375,237.477
2014-09-24,1218.5999755859375,85.05000305175781,92.80000305175781,237.477
2014-09-25,1221.199951171875,85.19999694824219,92.52999877929688,237.477
2014-09-26,1214.0999755859375,85.63999938964844,93.54000091552734,237.477
2014-09-29,1217.5,85.58999633789062,94.56999969482422,237.477
2014-09-30,1210.5,85.94000244140625,91.16000366210938,237.477
2014-10-01,1214.5999755859375,85.97000122070312,90.7300033569336,237.43
2014-10-02,1214.199951171875,85.5999984741211,91.01000213623047,237.43
2014-10-03,1192.199951171875,86.69000244140625,89.73999786376953,237.43
2014-10-06,1206.699951171875,85.70999908447266,90.33999633789062,237.43
2014-10-07,1211.699951171875,85.66999816894531,88.8499984741211,237.43
2014-10-08,1205.300048828125,85.30000305175781,87.30999755859375,237.43
2014-10-09,1224.5999755859375,85.5199966430664,85.7699966430664,237.43
2014-10-10,1221.0,85.91000366210938,85.81999969482422,237.43
2014-10-13,1229.300048828125,85.43000030517578,85.73999786376953,237.43
2014-10-14,1233.5999755859375,85.81999969482422,81.83999633789062,237.43
2014-10-15,1244.0999755859375,85.1500015258789,81.77999877929688,237.43
2014-10-16,1240.5,85.0,82.69999694824219,237.43
2014-10-17,1238.300048828125,85.19000244140625,82.75,237.43
2014-10-20,1244.0,84.94999694824219,82.70999908447266,237.43
2014-10-21,1251.0,85.30999755859375,82.80999755859375,237.43
2014-10-22,1244.800048828125,85.73999786376953,80.5199966430664,237.43
2014-10-23,1228.5,85.83999633789062,82.08999633789062,237.43
2014-10-24,1231.199951171875,85.7300033569336,81.01000213623047,237.43
2014-10-27,1229.0999755859375,85.5,81.0,237.43
2014-10-28,1229.199951171875,85.41000366210938,81.41999816894531,237.43
2014-10-29,1224.300048828125,85.94999694824219,82.19999694824219,237.43
2014-10-30,1198.0999755859375,86.1500015258789,81.12000274658203,237.43
2014-10-31,1171.0999755859375,86.87999725341797,80.54000091552734,237.43
2014-11-03,1169.4000244140625,87.30999755859375,78.77999877929688,236.983
2014-11-04,1167.4000244140625,86.9800033569336,77.19000244140625,236.983
2014-11-05,1145.4000244140625,87.44000244140625,78.68000030517578,236.983
2014-11-06,1142.300048828125,88.01000213623047,77.91000366210938,236.983
2014-11-07,1169.5999755859375,87.63999938964844,78.6500015258789,236.983
2014-11-10,1159.5999755859375,87.80999755859375,77.4000015258789,236.983
2014-11-11,1162.800048828125,87.52999877929688,77.94000244140625,236.983
2014-11-12,1158.9000244140625,87.81999969482422,77.18000030517578,236.983
2014-11-13,1161.0999755859375,87.66999816894531,74.20999908447266,236.983
2014-11-14,1185.0,87.52999877929688,75.81999969482422,236.983
2014-11-17,1183.0,87.93000030517578,75.63999938964844,236.983
2014-11-18,1196.699951171875,87.58000183105469,74.61000061035156,236.983
2014-11-19,1193.5999755859375,87.6500015258789,74.58000183105469,236.983
2014-11-20,1190.699951171875,87.58999633789062,75.58000183105469,236.983
2014-11-21,1197.5,88.30999755859375,76.51000213623047,236.983
2014-11-24,1195.5,88.1500015258789,75.77999877929688,236.983
2014-11-25,1197.0999755859375,87.91999816894531,74.08999633789062,236.983
2014-11-26,1196.5999755859375,87.61000061035156,73.69000244140625,236.983
2014-11-28,1175.199951171875,88.36000061035156,66.1500015258789,236.983
2014-12-01,1218.0,87.94999694824219,69.0,236.252
2014-12-02,1199.199951171875,88.6500015258789,66.87999725341797,236.252
2014-12-03,1208.5,88.95999908447266,67.37999725341797,236.252
2014-12-04,1207.5,88.69999694824219,66.80999755859375,236.252
2014-12-05,1190.0999755859375,89.33000183105469,65.83999633789062,236.252
2014-12-08,1194.699951171875,89.04000091552734,63.04999923706055,236.252
2014-12-09,1231.5,88.69000244140625,63.81999969482422,236.252
2014-12-10,1228.9000244140625,88.2699966430664,60.939998626708984,236.252
2014-12-11,1225.0999755859375,88.66000366210938,59.95000076293945,236.252
2014-12-12,1222.0,88.36000061035156,57.810001373291016,236.252
2014-12-15,1207.199951171875,88.45999908447266,55.90999984741211,236.252
2014-12-16,1193.9000244140625,88.12999725341797,55.93000030517578,236.252
2014-12-17,1194.300048828125,89.12999725341797,56.470001220703125,236.252
2014-12-18,1194.699951171875,89.23999786376953,54.11000061035156,236.252
2014-12-19,1195.9000244140625,89.5999984741211,56.52000045776367,236.252
2014-12-22,1179.699951171875,89.7699966430664,55.2599983215332,236.252
2014-12-23,1177.9000244140625,90.05999755859375,57.119998931884766,236.252
2014-12-24,1173.5,89.97000122070312,55.84000015258789,236.252
2014-12-26,1195.300048828125,90.02999877929688,54.72999954223633,236.252
2014-12-29,1181.699951171875,90.19000244140625,53.61000061035156,236.252
2014-12-30,1200.199951171875,89.98999786376953,54.119998931884766,236.252
2014-12-31,1183.9000244140625,90.2699966430664,53.27000045776367,236.252
2015-01-02,1186.0,91.08000183105469,52.689998626708984,234.747
2015-01-05,1203.9000244140625,91.37999725341797,50.040000915527344,234.747
2015-01-06,1219.300048828125,91.5,47.93000030517578,234.747
2015-01-07,1210.5999755859375,91.88999938964844,48.650001525878906,234.747
2015-01-08,1208.4000244140625,92.37000274658203,48.790000915527344,234.747
2015-01-09,1216.0,91.94000244140625,48.36000061035156,234.747
2015-01-12,1232.699951171875,91.9800033569336,46.06999969482422,234.747
2015-01-13,1234.300048828125,92.30999755859375,45.88999938964844,234.747
2015-01-14,1234.4000244140625,92.16000366210938,48.47999954223633,234.747
2015-01-15,1264.699951171875,92.3499984741211,46.25,234.747
2015-01-16,1276.9000244140625,92.5199966430664,48.689998626708984,234.747
2015-01-20,1294.199951171875,93.05000305175781,46.38999938964844,234.747
2015-01-21,1293.699951171875,92.9000015258789,47.779998779296875,234.747
2015-01-22,1300.699951171875,94.23999786376953,46.310001373291016,234.747
2015-01-23,1292.5999755859375,95.0,45.59000015258789,234.747
2015-01-26,1279.4000244140625,94.80000305175781,45.150001525878906,234.747
2015-01-27,1291.699951171875,94.0199966430664,46.22999954223633,234.747
2015-01-28,1285.9000244140625,94.47000122070312,44.45000076293945,234.747
2015-01-29,1254.5999755859375,94.77999877929688,44.529998779296875,234.747
2015-01-30,1278.5,94.80000305175781,48.2400016784668,234.747
2015-02-02,1276.199951171875,94.5,49.56999969482422,235.342
2015-02-03,1259.699951171875,93.5999984741211,53.04999923706055,235.342
2015-02-04,1263.800048828125,93.98999786376953,48.45000076293945,235.342
2015-02-05,1262.0,94.69999694824219,50.47999954223633,235.342
2015-02-06,1233.9000244140625,94.69999694824219,51.689998626708984,235.342
2015-02-09,1240.800048828125,94.44999694824219,52.86000061035156,235.342
2015-02-10,1231.5999755859375,94.76000213623047,50.02000045776367,235.342
2015-02-11,1219.0,94.98999786376953,48.84000015258789,235.342
2015-02-12,1220.0999755859375,94.08999633789062,51.209999084472656,235.342
2015-02-13,1226.5,94.19999694824219,52.779998779296875,235.342
2015-02-17,1208.0999755859375,94.05999755859375,53.529998779296875,235.342
2015-02-18,1199.699951171875,94.19999694824219,52.13999938964844,235.342
2015-02-19,1207.0999755859375,94.4000015258789,51.15999984741211,235.342
2015-02-20,1204.4000244140625,94.25,50.34000015258789,235.342
2015-02-23,1200.300048828125,94.56999969482422,49.45000076293945,235.342
2015-02-24,1196.9000244140625,94.48999786376953,49.279998779296875,235.342
2015-02-25,1201.0,94.20999908447266,50.9900016784668,235.342
2015-02-26,1209.5999755859375,95.29000091552734,48.16999816894531,235.342
2015-02-27,1212.5999755859375,95.25,49.7599983215332,235.342
2015-03-02,1207.699951171875,95.45999908447266,49.59000015258789,235.976
2015-03-03,1204.0,95.37999725341797,50.52000045776367,235.976
2015-03-04,1200.5999755859375,95.97000122070312,51.529998779296875,235.976
2015-03-05,1195.9000244140625,96.37999725341797,50.7599983215332,235.976
2015-03-06,1164.0999755859375,97.62000274658203,49.61000061035156,235.976
2015-03-09,1166.4000244140625,97.58999633789062,50.0,235.976
2015-03-10,1160.0999755859375,98.62000274658203,48.290000915527344,235.976
2015-03-11,1150.699951171875,99.80000305175781,48.16999816894531,235.976
2015-03-12,1152.0999755859375,99.1500015258789,47.04999923706055,235.976
2015-03-13,1152.5999755859375,100.33000183105469,44.84000015258789,235.976
2015-03-16,1153.300048828125,99.5999984741211,43.880001068115234,235.976
2015-03-17,1148.300048828125,99.58999633789062,43.459999084472656,235.976
2015-03-18,1151.4000244140625,98.55000305175781,44.65999984741211,235.976
2015-03-19,1169.0999755859375,99.0999984741211,43.959999084472656,235.976
2015-03-20,1184.800048828125,97.91000366210938,45.720001220703125,235.976
2015-03-23,1188.0,97.02999877929688,47.45000076293945,235.976
2015-03-24,1191.699951171875,97.19000244140625,47.5099983215332,235.976
2015-03-25,1197.300048828125,96.9800033569336,49.209999084472656,235.976
2015-03-26,1205.0999755859375,97.44000244140625,51.43000030517578,235.976
2015-03-27,1199.800048828125,97.29000091552734,48.869998931884766,235.976
2015-03-30,1184.800048828125,97.9800033569336,48.68000030517578,235.976
2015-03-31,1183.0999755859375,98.36000061035156,47.599998474121094,235.976
2015-04-01,1208.0999755859375,98.19000244140625,50.09000015258789,236.222
2015-04-02,1200.9000244140625,97.44000244140625,49.13999938964844,236.222
2015-04-06,1218.5999755859375,97.11000061035156,52.13999938964844,236.222
2015-04-07,1210.5999755859375,97.83000183105469,53.97999954223633,236.222
